1763055120.4770908,9,up,Extend fully to lockout.
1763055120.5610402,9,up,Extend fully to lockout.
1763055120.6300342,9,up,Extend fully to lockout.
1763055120.697532,9,up,Extend fully to lockout.
1763055120.7730107,9,up,Extend fully to lockout.
1763055120.8540232,9,up,Extend fully to lockout.
1763055120.9477887,9,up,Extend fully to lockout.
1763055121.0300663,9,up,Extend fully to lockout.
1763055121.1024227,9,up,Extend fully to lockout.
1763055121.1682425,9,up,Maintain controlled motion.
1763055121.246405,9,up,Maintain controlled motion.
1763055121.3181934,9,up,Maintain controlled motion.
1763055121.403627,9,up,Maintain controlled motion.
1763055121.4973247,9,up,Maintain controlled motion.
1763055121.5800855,9,up,Maintain controlled motion.
1763055121.7794342,9,down,Great depth! Press up.
1763055121.859403,9,down,Great depth! Press up.
1763055121.9326556,9,down,Great depth! Press up.
1763055122.008478,9,down,Great depth! Press up.
1763055122.0841033,9,down,Maintain controlled motion.
1763055122.1702776,9,down,Maintain controlled motion.
1763055122.2506163,10,up,Extend fully to lockout.
1763055122.3274434,10,up,Extend fully to lockout.
1763055122.4015267,10,up,Maintain controlled motion.
1763055122.4834611,10,up,Maintain controlled motion.
1763055122.5488648,10,down,Great depth! Press up.
1763055122.6199455,10,down,Maintain controlled motion.
1763055122.6895893,10,up,Extend fully to lockout.
1763055122.7884333,10,up,Extend fully to lockout.
1763055122.8625948,10,up,Maintain controlled motion.
1763055122.9375882,10,up,Maintain controlled motion.
1763055123.0197845,10,up,Extend fully to lockout.
1763055123.1055207,10,up,Extend fully to lockout.
1763055123.2189136,10,up,Extend fully to lockout.
1763055123.2996597,10,up,Extend fully to lockout.
1763055123.3799248,10,up,Extend fully to lockout.
1763055123.453356,10,up,Extend fully to lockout.
1763055123.5310092,10,up,Extend fully to lockout.
1763055123.6048558,10,up,Extend fully to lockout.
1763055123.6710944,10,up,Extend fully to lockout.
1763055123.7473454,10,up,Extend fully to lockout.
1763055123.8249888,10,up,Extend fully to lockout.
1763055123.9024358,10,up,Extend fully to lockout.
1763055123.9657571,10,up,Extend fully to lockout.
1763055124.0309227,10,up,Extend fully to lockout.
1763055124.1215255,10,up,Extend fully to lockout.
1763055124.2023976,10,up,Extend fully to lockout.
1763055124.2798114,10,up,Extend fully to lockout.
1763055124.3634224,10,up,Extend fully to lockout.
1763055124.4469016,10,up,Extend fully to lockout.
1763055124.5184896,10,up,Extend fully to lockout.
1763055124.5973523,10,up,Extend fully to lockout.
1763055124.6780937,10,up,Extend fully to lockout.
1763055124.7585182,10,up,Extend fully to lockout.
1763055124.8354814,10,up,Maintain controlled motion.
1763055124.9260428,10,up,Maintain controlled motion.
1763055124.9984179,10,up,Maintain controlled motion.
1763055125.0775535,10,up,Maintain controlled motion.
1763055125.149412,10,down,Great depth! Press up.
1763055125.2393792,10,down,Maintain controlled motion.
1763055125.3229876,10,down,Great depth! Press up.
1763055125.4277978,10,down,Great depth! Press up.
1763055125.5508428,10,down,Great depth! Press up.
1763055125.636139,10,down,Great depth! Press up.
1763055125.7258577,10,down,Great depth! Press up.
1763055125.798266,10,down,Great depth! Press up.
1763055125.870083,10,down,Great depth! Press up.
1763055125.934816,10,down,Great depth! Press up.
1763055126.101668,10,down,Great depth! Press up.
1763055483.5460322,0,up,Move into frame
1763055483.6089468,0,up,Move into frame
1763055483.6529706,0,up,Move into frame
1763055483.7379477,0,up,Move into frame
1763055483.8084068,0,up,Move into frame
1763055483.899016,0,up,Move into frame
1763055483.9663508,0,up,Move into frame
1763055484.0534983,0,up,Move into frame
1763055484.1334739,0,up,Move into frame
1763055484.2170193,0,up,Move into frame
1763055484.2939992,0,up,Move into frame
1763055484.3718054,0,up,Move into frame
1763055484.456953,0,up,Move into frame
1763055484.6232913,0,up,Extend fully to lockout.
1763055484.6943283,0,up,Extend fully to lockout.
1763055484.7629569,0,up,Extend fully to lockout.
1763055484.9960022,0,up,Extend fully to lockout.
1763055485.0686467,0,up,Extend fully to lockout.
1763055485.1390915,0,up,Extend fully to lockout.
1763055485.2175446,0,up,Extend fully to lockout.
1763055485.285489,0,up,Extend fully to lockout.
1763055485.3679051,0,up,Extend fully to lockout.
1763055485.4433641,0,up,Extend fully to lockout.
1763055485.517241,0,up,Extend fully to lockout.
1763055485.5971596,0,up,Extend fully to lockout.
1763055485.6855662,0,up,Extend fully to lockout.
1763055485.7680366,0,up,Extend fully to lockout.
1763055485.8526769,0,up,Extend fully to lockout.
1763055485.9356713,0,up,Extend fully to lockout.
1763055486.0020201,0,up,Extend fully to lockout.
1763055486.0766659,0,up,Extend fully to lockout.
1763055486.1544042,0,up,Extend fully to lockout.
1763055486.2379515,0,up,Extend fully to lockout.
1763055486.3037233,0,up,Extend fully to lockout.
1763055486.3983753,0,up,Extend fully to lockout.
1763055486.472106,0,up,Extend fully to lockout.
1763055486.551664,0,up,Extend fully to lockout.
1763055486.632027,0,up,Extend fully to lockout.
1763055486.71254,0,up,Maintain controlled motion.
1763055486.7940538,0,down,Great depth! Press up.
1763055486.8722992,0,down,Great depth! Press up.
1763055486.9523568,0,down,Great depth! Press up.
1763055487.0265298,0,down,Great depth! Press up.
1763055487.1078389,0,down,Great depth! Press up.
1763055487.1848786,0,down,Great depth! Press up.
1763055487.272415,0,down,Great depth! Press up.
1763055487.348583,0,down,Great depth! Press up.
1763055487.4372478,0,down,Great depth! Press up.
1763055487.519744,0,down,Great depth! Press up.
1763055487.593802,0,down,Maintain controlled motion.
1763055487.6760352,1,up,Extend fully to lockout.
1763055487.757404,1,up,Extend fully to lockout.
1763055487.834162,1,up,Extend fully to lockout.
1763055487.909213,1,up,Extend fully to lockout.
1763055487.9949727,1,up,Extend fully to lockout.
1763055488.0765061,1,up,Extend fully to lockout.
1763055488.1630015,1,up,Extend fully to lockout.
1763055488.2288058,1,up,Extend fully to lockout.
1763055488.3098798,1,up,Extend fully to lockout.
1763055488.3923218,1,up,Extend fully to lockout.
1763055488.4675245,1,up,Extend fully to lockout.
1763055488.558374,1,up,Extend fully to lockout.
1763055488.638845,1,up,Extend fully to lockout.
1763055488.7166727,1,up,Extend fully to lockout.
1763055488.794735,1,up,Extend fully to lockout.
1763055488.8778079,1,up,Extend fully to lockout.
1763055488.9543881,1,down,Great depth! Press up.
1763055489.0371344,1,down,Maintain controlled motion.
1763055489.1143985,1,down,Great depth! Press up.
1763055489.1906044,1,down,Great depth! Press up.
1763055489.2680058,1,down,Great depth! Press up.
1763055489.3546948,1,down,Great depth! Press up.
1763055489.4345212,1,down,Great depth! Press up.
1763055489.5163646,1,down,Maintain controlled motion.
1763055489.5937552,1,down,Maintain controlled motion.
1763055489.6764169,1,down,Maintain controlled motion.
1763055489.7657325,1,down,Great depth! Press up.
1763055489.8433688,1,down,Maintain controlled motion.
1763055489.9175136,1,down,Maintain controlled motion.
1763055489.9827049,2,up,Extend fully to lockout.
1763055490.0676334,2,up,Extend fully to lockout.
1763055490.1568017,2,up,Extend fully to lockout.
